Math,31,src/main/java/org/apache/commons/math3/util/ContinuedFraction.java,98_4,,,,,
Math,32,src/main/java/org/apache/commons/math3/geometry/euclidean/twod/PolygonsSet.java,128_4,,,,,
Math,33,src/main/java/org/apache/commons/math3/optimization/linear/SimplexTableau.java,323_4,,,,,
Math,34,src/main/java/org/apache/commons/math3/genetics/ListPopulation.java,202_4,,,,,
Math,35,src/main/java/org/apache/commons/math3/genetics/ElitisticListPopulation.java,38_4,54_4,,,,
Math,40,src/main/java/org/apache/commons/math/analysis/solvers/BracketingNthOrderBrentSolver.java,139_4,,,,,
Math,41,src/main/java/org/apache/commons/math/stat/descriptive/moment/Variance.java,456_4,,,,,
Math,42,src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,391_4,,,,,
Math,43,src/main/java/org/apache/commons/math/stat/descriptive/SummaryStatistics.java,145_4,,,,,
Math,44,src/main/java/org/apache/commons/math/ode/AbstractIntegrator.java,264_4,,,,,
Math,49,src/main/java/org/apache/commons/math/linear/OpenMapRealVector.java,341_4,353_4,366_4,378_4,,
Math,50,src/main/java/org/apache/commons/math/analysis/solvers/BaseSecantSolver.java,127_4,,,,,
Math,52,src/main/java/org/apache/commons/math/geometry/euclidean/threed/Rotation.java,295_2,,,,,
Math,53,src/main/java/org/apache/commons/math/complex/Complex.java,133_4,,,,,
Math,56,src/main/java/org/apache/commons/math/util/FastMath.java,208_4,,,,,
Math,57,src/main/java/org/apache/commons/math/stat/clustering/KMeansPlusPlusClusterer.java,152_4,,,,,
Math,58,src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java,113_4,,,,,
Math,59,src/main/java/org/apache/commons/math/util/FastMath.java,3476_4,,,,,
Math,60,src/main/java/org/apache/commons/math/distribution/NormalDistributionImpl.java,115_4,,,,,
Math,61,src/main/java/org/apache/commons/math/distribution/PoissonDistributionImpl.java,83_4,,,,,
Math,62,src/main/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizer.java,108_4,149_4,,,,
Math,63,src/main/java/org/apache/commons/math/util/MathUtils.java,408_4,,,,,
Math,65,src/main/java/org/apache/commons/math/optimization/general/AbstractLeastSquaresOptimizer.java,229_4,248_4,,,,
Math,69,src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java,147_4,,,,,
Math,70,src/main/java/org/apache/commons/math/analysis/solvers/BisectionSolver.java,69_4,,,,,
Math,72,src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java,78_4,,,,,
Math,73,src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java,78_4,,,,,
Math,74,src/main/java/org/apache/commons/math/ode/nonstiff/EmbeddedRungeKuttaIntegrator.java,190_2,,,,,
Math,75,src/main/java/org/apache/commons/math/stat/Frequency.java,291_4,,,,,
Math,78,src/main/java/org/apache/commons/math/ode/events/EventState.java,156_4,,,,,
Math,79,src/main/java/org/apache/commons/math/util/MathUtils.java,1616_4,,,,,
Math,80,src/main/java/org/apache/commons/math/linear/EigenDecompositionImpl.java,1125_4,,,,,
Math,81,src/main/java/org/apache/commons/math/linear/EigenDecompositionImpl.java,566_4,812_4,1424_4,,,
Math,82,src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java,70_4,,,,,
Math,84,src/main/java/org/apache/commons/math/optimization/direct/MultiDirectional.java,59_4,,,,,
Math,85,src/java/org/apache/commons/math/analysis/solvers/UnivariateRealSolverUtils.java,131_5,,,,,
Math,87,src/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,267_4,,,,,
Math,88,src/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,317_4,,,,,
Math,89,src/java/org/apache/commons/math/stat/Frequency.java,96_4,,,,,
Math,90,src/java/org/apache/commons/math/stat/Frequency.java,96_4,113_4,,,,
Math,93,src/java/org/apache/commons/math/util/MathUtils.java,322_4,355_4,385_4,,,
Math,95,src/java/org/apache/commons/math/distribution/FDistributionImpl.java,135_4,,,,,
Math,96,src/java/org/apache/commons/math/complex/Complex.java,227_4,,,,,
Math,97,src/java/org/apache/commons/math/analysis/BrentSolver.java,109_4,,,,,
Math,99,src/java/org/apache/commons/math/util/MathUtils.java,509_4,691_4,,,,
Math,103,src/java/org/apache/commons/math/distribution/NormalDistributionImpl.java,100_4,,,,,
Math,104,src/java/org/apache/commons/math/special/Gamma.java,25_0,,,,,
Math,105,src/java/org/apache/commons/math/stat/regression/SimpleRegression.java,234_4,,,,,
Time,11,src/main/java/org/joda/time/tz/ZoneInfoCompiler.java,47_0,,,,,
Time,14,src/main/java/org/joda/time/chrono/BasicMonthOfYearDateTimeField.java,203_4,,,,,
Time,15,src/main/java/org/joda/time/field/FieldUtils.java,126_4,,,,,
Time,17,src/main/java/org/joda/time/DateTimeZone.java,1156_4,,,,,
